sentiment,count,total_return,avg_return,median_return,win_rate,std_dev,sharpe_ratio,profit_factor
positive,4,-2.5001822112289593,-0.6250455528072398,-0.7021195821680125,0.25,0.6056164016204537,-16.38378768860934,0.055598344401639896
negative,11,-2.4601464712363375,-0.2236496792033034,-0.06985086042065969,0.45454545454545453,0.9374706618775506,-3.787135679230059,0.4923023129398805
