day_of_week,count,total_return,avg_return,win_rate
Monday,4,0.10836920764824007,0.027092301912060017,0.5
Thursday,6,-6.65712401326997,-1.1095206688783283,0.0
Tuesday,3,0.12206381234267433,0.04068793744755811,0.6666666666666666
Friday,1,1.319172827586213,1.319172827586213,1.0
Wednesday,1,0.14718948322754574,0.14718948322754574,1.0
